speaker_a,speaker_b,scenes_together,mean_sentiment,std_sentiment,total_interactions,sentiment_trend,seasons_together
All,Ryan,8,0.08762083333333333,0.3395403473560085,24,-0.9999999999999999,2
Holly,Toby,8,0.12240943396226414,0.3039082838708744,53,0.1705879969690273,3
Charles,Kevin,8,0.09789672131147541,0.28927196288932044,61,0.0,1
Angela,Charles,8,0.20557111111111112,0.2554639679939421,45,0.0,1
Jim,Katy,7,0.2081242424242424,0.27496300305435367,66,-1.0,2
Darryl,Robert,7,0.11615333333333333,0.2987755866123529,30,0.0,1
All,Darryl,7,0.03140000000000001,0.3627662547089456,18,-0.5630421451771501,3
All,Toby,7,0.106775,0.3320155310749785,20,0.8275368048027819,3
DeAngelo,Jim,7,0.24258461538461532,0.30697732442646564,39,0.0,1
Andy,DeAngelo,7,0.16640243902439023,0.3594997991707468,41,0.0,1
Andy,Deangelo,7,0.17652692307692305,0.43033050049905053,26,0.0,1
Jo,Kevin,7,0.17099999999999999,0.3357349757070947,69,-1.0,2
Michael,Todd,7,0.14431216216216217,0.4049011894653561,74,0.9999999999999999,2
Angela,Pete,7,0.12927777777777777,0.30281476104406274,27,0.0,1
Michael,Mr. Brown,7,0.26347499999999996,0.35060552372130266,72,0.0,1
Danny,Dwight,7,0.14477,0.3594473787635681,60,0.0,1
All,Creed,7,-0.05441,0.33028083035501776,20,-0.965413114317309,3
Christian,Jan,7,0.10060731707317072,0.32086258922780736,41,0.0,1
Christian,Michael,7,0.17746538461538464,0.4039965255394271,52,0.0,1
David,Phyllis,7,0.22790666666666665,0.32857446603979035,45,0.7517270720553205,3
Bob Vance,Phyllis,7,0.06809375000000001,0.3247999046889292,32,-0.6681627924832704,5
Holly,Ryan,7,0.04832745098039215,0.3178152219842137,51,-0.9999999999999999,2
Lester,Michael,7,0.17537692307692307,0.31656248904040357,65,0.0,1
Jim,Nurse,7,0.2477,0.271775806370934,56,0.9672598179389913,3
Everyone,Meredith,7,-0.009436363636363618,0.3571413579897697,22,0.5019512446153513,4
Michael,Micheal,7,0.15029193548387096,0.3494321159318946,62,-0.05312611017085656,4
Everyone,Stanley,7,0.10590000000000001,0.3071600678355298,22,0.8677690335561812,4
Creed,Everyone,7,0.20808947368421052,0.3080730226060337,19,0.6564340957319921,5
Oscar,Senator,7,0.2607242424242424,0.3714384234871345,33,-1.0,2
Nurse,Pam,7,0.09539591836734694,0.2745091351657768,49,0.8852636657263772,3
Pam,Woman,7,0.10003125000000002,0.22045284138209129,32,-0.2710311338203432,4
Hannah,Michael,7,0.12515142857142858,0.4060370583871299,35,0.0,1
Karen,Kevin,7,0.08700000000000002,0.3206813941989243,41,0.0,1
Jan,Josh,7,0.17602926829268292,0.28039119905806725,41,-0.9999999999999999,2
Dwight,Guy,7,0.1311090909090909,0.33415470411321724,33,0.13604873881641294,5
Guy,Michael,7,0.09366724137931035,0.3128626019836443,58,0.1272589440219339,3
Nate,Pam,6,0.1321725,0.27403359829362167,40,-0.4308992734747351,3
All,Kelly,6,0.1743,0.35069840837443744,22,-0.8459840251110062,3
Dwight,Troy,6,0.08548484848484848,0.21760410273707465,33,0.0,1
Roy,Ryan,6,0.1398181818181818,0.3428891851688897,22,-0.9999828337703971,3
Darryl,Pete,6,0.15183599999999997,0.2613571393782844,25,0.0,1
Jim,Mose,6,0.0842219512195122,0.24856940779941875,41,0.9988196279562546,3
Pam,Tom,6,0.12416470588235293,0.27208148853125613,34,1.0,2
Karen,Meredith,6,0.11624999999999999,0.2935761211825162,28,0.0,1
Jan,Oscar,6,0.1713516129032258,0.3231434295259392,31,0.9999999999999999,2
Group,Stanley,6,-0.017983333333333337,0.2347459081408851,18,-0.14469194658621376,3
David,Ryan,6,0.283971875,0.3182917168596826,32,-0.395755018818838,3
Andy,Irene,6,0.04917941176470588,0.2577386624190021,34,0.0,1
Deangelo,Erin,6,0.2081341463414634,0.3794521973233777,41,0.0,1
Dwight,Mose,6,0.0869076923076923,0.272125472224002,52,0.6919931141684365,3
Group,Kevin,6,0.11007441860465117,0.2263323683733707,43,-0.38378062572145916,5
Kenny,Roy,6,0.10480789473684211,0.3201294247986018,38,1.0,2
Everyone,Kelly,6,0.14582105263157896,0.41522250798305005,19,-0.8949830372778387,3
Daryl,Michael,6,0.12265636363636366,0.2828218229741355,55,-0.9999999999999999,2
Alan,Michael,6,0.24881111111111107,0.3894500094704623,36,0.0,1
Donna,Jim,6,0.11732857142857145,0.2270060383985143,35,0.0,1
Group,Michael,6,0.12032307692307695,0.27548645409626327,52,-0.6679859175078071,3
Darryl,Jada,6,0.15182916666666668,0.30731644044205025,24,0.0,1
Andy,Grotti,6,0.0587609756097561,0.2929541951027779,41,0.0,1
Erin,Everyone,6,0.10633333333333334,0.23102952192306506,18,-0.29488813368308203,3
Jim,Phil,6,0.17649130434782606,0.29057900356992417,23,0.0,1
Group,Meredith,6,-0.07277058823529411,0.2605549389164819,17,-0.7559289460184545,3
Dwight,Grotti,6,0.07868292682926828,0.27810237797497545,41,0.0,1
Harry,Jim,6,0.10180645161290323,0.255277604662547,31,0.0,1
Girl,Michael,6,0.10142,0.29106513497840997,25,-1.0,2
Danny,Michael,6,0.14157121212121213,0.3740320601900938,66,0.0,1
Hank,Michael,6,0.18349344262295084,0.3245463607635582,61,-0.9495561539762634,4
Eric,Michael,6,0.13134878048780488,0.37872167727762324,41,0.9999999999999998,2
Darryl,Everyone,6,0.13808181818181817,0.30686725829725797,22,-0.9999999999999999,2
Pete,Tom,6,0.23676111111111112,0.3592633259554101,36,1.0,2
Creed,Pete,6,0.09734761904761904,0.30064595951138534,21,0.0,1
Charles,Kelly,6,0.16984864864864865,0.32173203691776625,37,0.0,1
Andy,Walter,6,0.25596170212765956,0.3226091400699571,47,0.0,1
Andy,Guy,6,0.08303437500000001,0.4041067213693177,32,0.47019512944652475,4
Jan,Phyllis,6,0.1799448275862069,0.32065310247745704,29,0.9999999999999999,2
Dwight,Todd Packer,6,0.1851078947368421,0.31234726573376204,38,-0.3265569024191679,3
Jim,Todd Packer,6,0.15394482758620687,0.23000752549338677,29,-0.6388964668069789,4
Danny,Meredith,5,0.18485945945945947,0.3658550602536766,37,0.0,1
Michael,Vikram,5,0.25180882352941175,0.2528682118598622,34,-1.0,2
Jim,Michael and Dwight,5,0.05154285714285715,0.22123649826207542,21,-0.3879544510622081,4
Dwight,Dwight and Michael,5,0.03491666666666666,0.24466837363164767,24,0.9403991384729581,4
Deangelo,Dwight,5,0.17030566037735848,0.4064635532943137,53,0.0,1
Justin,Michael,5,0.1407275,0.32773153493942264,40,0.0,1
Kelly,Ravi,5,0.35742777777777773,0.3874356101420891,18,-0.9999999999999999,2
Michael,Second Cindy,5,0.162871875,0.3771631520595356,32,0.0,1
Dwight,Nick,5,0.02142580645161291,0.4419495300098899,31,0.0,1
Dwight,Todd,5,0.11703124999999999,0.2551177588848677,32,0.0,1
Dwight,Fannie,5,0.08052352941176469,0.3090881770807041,34,0.0,1
Captain Jack,Dwight,5,0.10929599999999999,0.30424753143452127,25,0.0,1
Dwight,Lawyer,5,-0.0009948717948717978,0.24126412587709756,39,0.9999999999999998,2
Dwight,Jake,5,0.033074193548387094,0.30070985154779684,31,0.0,1
Darryl,Guy,5,-0.04976052631578947,0.3091345181048754,38,0.16087905651205567,4
Angela,Trevor,5,0.01826341463414634,0.27709221213770097,41,0.0,1
Andy,Casey,5,0.1076078431372549,0.2982781185687555,51,0.0,1
Pete,Stanley,5,0.05946470588235293,0.36865343831009456,17,0.0,1
Kevin,Lynn,5,0.1840125,0.23205941285315274,32,0.0,1
Donna,Dwight,5,0.046869999999999995,0.2729159225231585,30,-1.0,2
Clark,Nellie,5,0.2667772727272727,0.367161017355178,22,0.0,1
Michael,Prince Grandfather,5,0.1516142857142857,0.29751355174073624,49,0.0,1
Charles,Stanley,5,0.13009565217391303,0.3302478436598276,46,0.0,1
Everyone,Nellie,5,0.174925,0.23958247666513507,16,-0.9999999999999998,2
Isabel,Michael,5,0.13479545454545452,0.2145271639449138,22,0.0,1
Dwight,Woman,5,0.16650454545454546,0.2854842193971383,22,-0.9985492738898135,3
Nellie,Ryan,5,0.16335581395348836,0.4026676385275588,43,0.0,1
Karen,Ryan,5,0.10638666666666668,0.33534360262605617,15,0.0,1
Dwight,Senator Lipton,5,0.23858666666666667,0.3025761399861015,30,0.0,1
Cathy,Nellie,5,0.021021428571428573,0.4825830996960471,28,0.0,1
Hannah,Stanley,5,0.11129230769230768,0.32834840656637054,13,0.0,1
Jim,Tom,5,0.2087843137254902,0.3197191747992806,51,-0.24353124131160958,3
Kelly,Val,5,0.1031578947368421,0.37364814199540786,19,0.0,1
Andy,Host,5,0.19228214285714285,0.3260937365823902,28,0.0,1
Erin,Susan,5,0.11245,0.24000765554919748,18,0.0,1
AJ,Michael,5,0.21646,0.316560762220743,45,0.9999999999999999,2
AJ,Holly,5,0.20616749999999998,0.30354051656039266,40,1.0,2
Creed,Robert,5,0.03567272727272727,0.42472990153296053,22,0.9999999999999999,2
Bert,Dwight,5,-0.0354970588235294,0.34462120678771363,34,0.0,1
Pam,Vikram,5,0.14362666666666665,0.2669522440853836,15,0.0,1
Group,Phyllis,5,0.029635714285714283,0.2864428729062315,14,-1.0,2
Nellie,Todd Packer,5,0.10323809523809523,0.375525461030389,21,0.0,1
All,Robert,5,0.19214666666666666,0.43956005864449915,15,0.0,1
Andy,Woman,5,0.21235833333333334,0.30179328730753585,24,-0.8865444683746799,4
Mark,Pam,5,0.254965,0.3604323185772886,40,-1.0,2
Michael,Woman,5,0.21617499999999998,0.39072729220646973,48,-0.04861870487082071,3
Carol,Jan,5,0.2213607843137255,0.2710968078868574,51,0.0,1
Kenny,Pam,5,0.17724285714285712,0.24364760183008374,28,0.0,1
Deangelo,Gabe,5,0.09573571428571429,0.22300618699662914,28,0.0,1
Andy,Man,5,0.17426499999999998,0.3952896662891658,20,0.29017893733768785,3
Jim,Man,5,0.10894666666666668,0.24257611277471014,30,1.0,2
Deangelo,Ryan,5,0.22529090909090907,0.4577687125173362,33,0.0,1
Eric,Toby,4,0.1198090909090909,0.2917426277156739,33,0.0,1
Dwight,Suit Store Father,4,0.0016382352941176463,0.3453767670025317,34,0.0,1
Everybody,Pam,4,0.1858846153846154,0.2447843064544591,13,-0.9995867136121225,3
Angela,Everybody,4,0.252675,0.31129683349123016,12,1.0,2
David,Robert,4,0.26085675675675674,0.3805516873943283,37,0.0,1
Jan,Meredith,4,0.29179444444444447,0.3276874942045007,18,0.0,1
Elizabeth,Michael,4,0.17478387096774195,0.44702025435585185,31,1.0,2
Michael,Michel,4,0.054930303030303045,0.3336916390783822,33,0.9753098873054246,3
Mose,Pam,4,0.03435384615384615,0.23775435000593692,26,1.0,2
Ad guy 1,Ad guy 2,4,0.3046555555555555,0.26119761616706616,18,0.0,1
Ad guy 2,Michael,4,0.09904814814814815,0.38674292770030105,27,0.0,1
Deangelo,Phyllis,4,0.1622638888888889,0.4618320883856538,36,0.0,1
Glenn,Irene,4,-0.04594375,0.11365010981489415,16,0.0,1
Martin,Pam,4,0.12932631578947365,0.3791677310305397,19,0.0,1
Andy,Both,4,0.08844,0.2282833584239844,15,0.1021141771088233,4
Hannah,Pam,4,0.1446722222222222,0.31167318853346576,18,0.0,1
Dwight,Rachel,4,0.17318571428571428,0.23953960063444382,21,0.0,1
Erin,Glenn,4,0.15673571428571426,0.334488064290882,14,0.0,1
Dwight,Waitress,4,0.019394117647058822,0.11948651644623652,17,0.944911182523068,3
Ben Franklin,Pam,4,0.277635,0.22640289590683244,20,0.0,1
Hannah,Karen,4,0.012450000000000004,0.30446200319397637,18,0.0,1
Deangelo,Kelly,4,0.09230645161290324,0.4063877267764195,31,0.0,1
Angela,Deangelo,4,0.1993709677419355,0.3815922830030117,31,0.0,1
Andy,Glenn,4,0.11283750000000001,0.2272753090279496,16,0.0,1
Brandon,Val,4,0.09211923076923077,0.32087825874912407,26,0.0,1
Alan,David,4,0.23542000000000002,0.34093412354881697,20,0.0,1
Jim,Todd,4,0.039024,0.21682672027220262,25,0.0,1
Bob Vance,Kevin,4,0.10969230769230769,0.30269801011147035,13,1.0,2
Hospital employee,Pam,4,0.20518965517241378,0.3212990650520623,29,0.0,1
Andy,Nate,4,0.15641944444444444,0.34906057164547977,36,1.0,2
Jim,Jim and Pam,4,0.09528333333333333,0.249209985643522,18,0.8311127785836625,3
Clark,Suit Store Son,4,0.04937307692307692,0.26969982966494765,26,0.0,1
Jim,Nate,4,0.047251851851851864,0.272575877808799,27,0.26489269207661714,3
Dwight and Michael,Michael,4,0.184251724137931,0.3786127442166128,29,0.7181302087199999,4
Dwight,Pizza guy,4,0.025018181818181818,0.3291541233862167,22,0.0,1
Angela,Rachel,4,0.18222777777777777,0.23434267123536934,18,0.0,1
Guy,Oscar,4,0.003718181818181815,0.18877779539198422,11,0.675284394481196,4
Erin,Packer,4,0.102725,0.31687114922052045,12,0.0,1
Andy,Josh,4,0.036475,0.34107676219340033,24,0.0,1
Lily,Sam,4,0.05192499999999997,0.3069041601895723,12,0.0,1
Andy,Daryl,4,0.0926478260869565,0.37185122886487487,23,0.0,1
Hunter,Michael,4,0.176925,0.30959161844005617,24,0.0,1
Angela,Roy,4,0.0127,0.22743250427324585,15,0.6505548899872433,3
Michael,Pizza guy,4,0.0031800000000000114,0.36543356629868823,45,0.0,1
Andy,Girl,4,-0.011486363636363628,0.35926799100324,22,-1.0,2
Director,Producer,4,0.12297894736842103,0.3073163612184945,19,0.0,1
Bill,Michael,4,0.3092,0.39120486758353695,19,0.0,1
Hank,Jim,4,0.028891999999999987,0.29359848217591317,25,0.7483204673549038,3
Everyone,Toby,4,0.012573684210526315,0.2953499883583351,19,-1.0,2
Dwight,Receptionist,4,0.1197090909090909,0.31122422333437133,22,-1.0,2
Donna,Pam,4,0.10754545454545456,0.32781751029360284,33,0.0,1
Group,Nellie,4,-0.007209090909090907,0.17357751453952497,11,0.0,1
Oscar,Senator Lipton,4,0.25810416666666663,0.3138026774890641,24,1.0,2
Erin,Senator Lipton,4,0.2370142857142857,0.3490011785840575,14,0.0,1
Erin,Group,4,0.03297777777777778,0.31330021377365397,9,0.0,1
Angela,Val,4,-0.008818181818181826,0.26056914914779017,11,0.0,1
Fannie,Jeb,4,0.016120000000000013,0.4156386598958282,20,0.0,1
Jake,Michael,4,0.12817555555555554,0.3671832313742951,45,0.0,1
Lefevre,Michael,4,0.220512,0.3535460075520582,25,0.0,1
David,Kevin,4,0.14097307692307692,0.2828141269968565,26,-0.18682128877369295,3
Dwight,Prince Grandfather,4,0.10722857142857144,0.284850051351763,35,0.0,1
Charles,Phyllis,4,0.22595263157894738,0.33898249662687685,19,0.0,1
Host,Kevin,4,0.19941739130434782,0.34410659452151554,23,0.0,1
Michael,Waitress,4,0.08722857142857145,0.1717679328486608,28,0.4432806340581617,3
Karen,Kelly,4,0.212525,0.3595311521620901,16,0.0,1
Michael,Packer,4,0.15683529411764707,0.32725379539046223,51,0.9999999999999999,2
Jessica,Kevin,4,0.13616842105263158,0.3003514293424175,19,0.0,1
Dwight,Jeb,4,0.17704444444444445,0.384038620100108,27,0.0,1
Micahel,Michael,4,0.09492499999999998,0.30382120324570283,36,-1.0,2
Angela,Shirley,4,0.10942051282051282,0.3097623441214804,39,0.0,1
Dwight,Photographer,4,0.160875,0.2568561185274744,16,1.0,2
Angela,Senator,4,0.20013809523809525,0.41562014190637664,21,0.0,1
Kelly,Robert,4,0.1421184210526316,0.3039426061258269,38,0.0,1
Dwight,Wolf,4,0.1820142857142857,0.34727286380996647,28,0.0,1
Dwight,Zeke,4,0.10273793103448275,0.2485934798348682,29,0.0,1
Melissa,Michael,4,0.17836046511627907,0.3655039306501558,43,0.0,1
Jim and Pam,Pam,4,0.04103684210526317,0.25929861105546026,19,0.2128600810407728,3
Darryl,Nate,4,0.23882765957446805,0.3348911539285993,47,0.0,1
Matt,Oscar,4,0.09094347826086956,0.1990052846711165,23,0.0,1
Andy,Julia,4,0.22329666666666667,0.4142214073683569,30,0.0,1
Dwight,Rolph,4,0.06772499999999998,0.35733466369077604,20,0.0,1
Dwight,Val,4,0.12495999999999999,0.3604759709051354,25,0.9999999999999999,2
Bob,Michael,4,0.08860204081632651,0.2665818597635982,49,0.5292531573142966,3
Madge,Michael,4,0.04606500000000001,0.27214841773377996,20,0.4693370996847908,3
Dwight,Rolf,4,0.13553928571428575,0.3844490272169527,28,0.0,1
Kids,Michael,4,0.18930416666666663,0.4303583588893937,24,1.0,2
Bar Manager,Michael,4,0.11400199999999999,0.24134168433157172,50,0.0,1
Dwight,Secretary,4,0.15129583333333335,0.33275937186797944,24,0.9999999999999997,2
Hospital employee,Jim,4,0.17891724137931034,0.3009597178555634,29,0.0,1
Katy,Pam,4,0.2696695652173914,0.26014220264206106,23,0.9999999999999999,2
Abby,Michael,4,0.1603692307692308,0.355013898719506,39,0.0,1
Dwight,Kids,4,0.17500833333333335,0.3469458686364328,12,-0.529667243710205,3
All,Gabe,4,0.29249285714285717,0.3461745997620394,14,-0.9999999999999999,2
Athlead Employee,Darryl,4,0.1897380952380953,0.39950894557740746,21,0.0,1
Ad guy 1,Michael,4,0.16703939393939396,0.4026856717916586,33,0.0,1
DeAngelo,Pam,4,0.20125454545454546,0.2730487547661385,11,0.0,1
Angela,Lawyer,4,0.039635,0.22655882740471622,20,0.0,1
DeAngelo,Meredith,4,0.26403125,0.4247827381714534,16,0.0,1
DeAngelo,Kevin,4,0.18425185185185186,0.35598457246052667,27,0.0,1
Holly,Stanley,4,0.112284375,0.2851994730769315,32,-0.9999999999999999,2
Holly,Jan,4,0.20623809523809525,0.2529271953898996,21,0.0,1
Julie,Michael,4,0.22584210526315787,0.2786243959466229,19,0.0,1
DeAngelo,Dwight,4,0.1034923076923077,0.39664487596984804,26,0.0,1
Clark,Suit Store Father,4,0.10946774193548386,0.3428709701698639,31,0.0,1
Everyone,Ryan,4,0.06937857142857141,0.26383377661640195,14,0.12310285282277186,4
Diane Kelly,Michael,4,0.14705853658536586,0.3394551394446981,41,0.0,1
Deangelo,Oscar,4,0.18620526315789473,0.402151962602361,38,0.0,1
Mema,Michael,3,0.18589677419354841,0.3874463338354067,31,0.0,1
Jan,Karen,3,0.10695882352941176,0.3764972526402746,17,0.0,1
Michael,Tony,3,0.16131296296296294,0.3219782779918985,54,0.0,1
Dwight,Hannah,3,-0.027428571428571438,0.325133676747122,7,0.0,1
Hannah,Ryan,3,-0.05627142857142857,0.24089242835924987,7,0.0,1
Michael,Mikela,3,0.13873043478260869,0.3017850551443968,23,0.0,1
Crowd,Jim,3,0.30183846153846156,0.34882641823573457,13,0.6791543066514428,3
Crowd,Dwight,3,-0.0016799999999999996,0.2651396379268856,10,1.0,2
Ryan,Troy,3,0.09719375,0.3451708788208204,16,0.0,1
Doctor,Michael,3,0.007949999999999992,0.3019153420248796,16,0.9999999999999998,2
Jim,Martin,3,0.08161111111111109,0.36542787537182414,18,0.0,1
Creed,David,3,0.22917058823529413,0.30162845427622664,17,-1.0,2
Karen,Martin,3,0.08152500000000001,0.28775527688471675,8,0.0,1
Martin,Ryan,3,0.10339999999999999,0.2604681694041084,11,0.0,1
Angela,Hannah,3,0.15626153846153848,0.40837419970199945,13,0.0,1
Creed,Karen,3,0.069,0.2551444340412352,9,0.0,1
Both,Dwight,3,0.015303846153846152,0.2718913746344148,26,-0.5564644945366557,3
Delivery man,Pam,3,0.09301999999999999,0.14250755629088588,10,0.0,1
David,Oscar,3,0.23094285714285714,0.5637649607951953,7,-1.0,2
Kevin,Lonny,3,0.0017157894736842144,0.30958317352472486,19,-0.9999999999999998,2
Michael,Receptionist,3,0.2048357142857143,0.2177439981365498,28,-0.9757642569744147,3
Hannah,Meredith,3,-0.08316000000000001,0.29305345996933735,10,0.0,1
Diane,Michael,3,0.12817575757575758,0.24399698834492972,33,0.0,1
Andy,Waitress,3,0.13007857142857143,0.20868164125758445,14,-1.0,2
Diane Kelly,Toby,3,0.01345333333333334,0.3417787332308564,15,0.0,1
Jessica,Phyllis,3,-0.08265294117647058,0.2879875020115958,17,-0.9999999999999998,2
Nick,Pam,3,0.16034,0.3842880409276354,15,0.0,1
Stanley,Waiter,3,0.012425,0.06789634409647302,12,0.35921060405354976,3
Julia,Stanley,3,0.09759999999999999,0.43363137406261154,7,0.0,1
Bob,Jim,3,0.11201111111111112,0.3191925783892311,18,0.0,1
Bob,Pam,3,0.19953125,0.3552841551468873,16,0.0,1
Ben Franklin,Michael,3,0.19437727272727273,0.2590993841117872,22,0.0,1
Jan,Woman,3,0.03143043478260871,0.321860784697201,23,0.0,1
David,Stanley,3,0.18177058823529413,0.3300197726067617,17,0.37775429808752803,3
Blood Drive Worker,Michael,3,0.15118666666666666,0.23990925330679141,30,0.0,1
Jim,Nick,3,0.08802499999999999,0.3567896983868789,20,0.0,1
Melissa,Ryan,3,0.066692,0.20472264734513376,25,-1.0,2
Jim,Kathy,3,0.21311904761904762,0.287480160175152,21,-0.9999999999999998,2
Michael,Sasha,3,0.12568484848484848,0.3699811814388895,33,0.0,1
Abby,Jim,3,0.22813809523809522,0.24800192487000788,21,0.0,1
Abby,Pam,3,0.08104285714285715,0.33111529220906405,7,0.0,1
Dwight,Kathy,3,0.15367692307692307,0.2780627520593872,13,0.0,1
Andy,Jo,3,0.17237931034482756,0.3914144486428943,29,0.0,1
Improv Teacher,Michael,3,0.10072258064516129,0.2842297204837022,31,0.0,1
